# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
6.927           	3.24056735e+00	-1.68422299e-16	9.41411575e-01	3.22844459e-17	5.17106701e-03	1.68152639e-16	1.62028367e+00	1.62028367e+00	8.39414894e-17	-2.52363788e-16	4.75876855e-01	4.65534721e-01
6.928           	3.24127727e+00	-1.70166709e-16	9.46744186e-01	3.27531095e-17	5.02014241e-03	1.67872363e-16	1.62063863e+00	1.62063863e+00	8.27890080e-17	-2.52955717e-16	4.78392236e-01	4.68351951e-01
6.929           	3.24224570e+00	-1.71655324e-16	9.51066311e-01	3.33074187e-17	4.86734714e-03	1.67676878e-16	1.62112285e+00	1.62112285e+00	8.18492159e-17	-2.53504540e-16	4.80400503e-01	4.70665809e-01
6.93            	3.24337968e+00	-1.73362246e-16	9.56220247e-01	3.38065639e-17	4.71229813e-03	1.67393994e-16	1.62168984e+00	1.62168984e+00	8.07128710e-17	-2.54075117e-16	4.82822422e-01	4.73397825e-01
6.931           	3.24431053e+00	-1.74629646e-16	9.58962392e-01	3.44175415e-17	4.55543100e-03	1.67247327e-16	1.62215526e+00	1.62215526e+00	7.99325037e-17	-2.54562150e-16	4.84036627e-01	4.74925765e-01
6.932           	3.24539831e+00	-1.76102450e-16	9.62916870e-01	3.49836274e-17	4.39657965e-03	1.67048586e-16	1.62269916e+00	1.62269916e+00	7.89973611e-17	-2.55099811e-16	4.85855015e-01	4.77061855e-01
6.933           	3.24601322e+00	-1.77501697e-16	9.66614903e-01	3.54962623e-17	4.23615329e-03	1.66875220e-16	1.62300661e+00	1.62300661e+00	7.81243717e-17	-2.55626069e-16	4.87543605e-01	4.79071298e-01
6.934           	3.24691305e+00	-1.79061469e-16	9.70823807e-01	3.60007186e-17	4.07381408e-03	1.66624708e-16	1.62345653e+00	1.62345653e+00	7.70939740e-17	-2.56155443e-16	4.89485718e-01	4.81338089e-01
6.935           	3.24772850e+00	-1.80323224e-16	9.73520244e-01	3.65677105e-17	3.90978951e-03	1.66466409e-16	1.62386425e+00	1.62386425e+00	7.63047972e-17	-2.56628021e-16	4.90669912e-01	4.82850333e-01
6.936           	3.24845912e+00	-1.81679215e-16	9.76668095e-01	3.70979224e-17	3.74399406e-03	1.66286158e-16	1.62422956e+00	1.62422956e+00	7.54465503e-17	-2.57125765e-16	4.92078042e-01	4.84590054e-01
6.937           	3.24936152e+00	-1.82759812e-16	9.78039339e-01	3.77151280e-17	3.57663418e-03	1.66152094e-16	1.62468076e+00	1.62468076e+00	7.47721882e-17	-2.57532000e-16	4.92596304e-01	4.85443035e-01
6.938           	3.25020943e+00	-1.83930301e-16	9.80193105e-01	3.82920149e-17	3.40768149e-03	1.66014399e-16	1.62510472e+00	1.62510472e+00	7.40492490e-17	-2.57979550e-16	4.93504234e-01	4.86688871e-01
6.939           	3.25090393e+00	-1.84994385e-16	9.82103207e-01	3.88895147e-17	3.23723785e-03	1.65943586e-16	1.62545197e+00	1.62545197e+00	7.34463930e-17	-2.58440778e-16	4.94288841e-01	4.87814366e-01
6.94            	3.25207510e+00	-1.85940377e-16	9.83502427e-01	3.95697933e-17	3.06512767e-03	1.65924831e-16	1.62603755e+00	1.62603755e+00	7.29546425e-17	-2.58895020e-16	4.94816341e-01	4.88686086e-01
6.941           	3.25271204e+00	-1.87115098e-16	9.84496371e-01	4.00061420e-17	2.89176540e-03	1.65602646e-16	1.62635602e+00	1.62635602e+00	7.20450966e-17	-2.59160194e-16	4.95139951e-01	4.89356420e-01
6.942           	3.25360923e+00	-1.87835847e-16	9.85517793e-01	4.07542766e-17	2.71708579e-03	1.65733134e-16	1.62680461e+00	1.62680461e+00	7.18152105e-17	-2.59651058e-16	4.95475982e-01	4.90041811e-01
6.943           	3.25401209e+00	-1.88989455e-16	9.86478800e-01	4.12452117e-17	2.54091550e-03	1.65505955e-16	1.62700605e+00	1.62700605e+00	7.10112280e-17	-2.60000683e-16	4.95780316e-01	4.90698485e-01
6.944           	3.25494666e+00	-1.89631469e-16	9.87107684e-01	4.19915142e-17	2.36334936e-03	1.65676962e-16	1.62747333e+00	1.62747333e+00	7.08612278e-17	-2.60492696e-16	4.95917191e-01	4.91190493e-01
6.945           	3.25540216e+00	-1.90366414e-16	9.86280950e-01	4.25828730e-17	2.18483576e-03	1.65583672e-16	1.62770108e+00	1.62770108e+00	7.04004657e-17	-2.60766879e-16	4.95325311e-01	4.90955639e-01
6.946           	3.25607303e+00	-1.91135865e-16	9.86173487e-01	4.31454379e-17	2.00522335e-03	1.65490640e-16	1.62803651e+00	1.62803651e+00	6.99227074e-17	-2.61058573e-16	4.95091967e-01	4.91081520e-01
6.947           	3.25688972e+00	-1.91567333e-16	9.85133686e-01	4.38701153e-17	1.82460738e-03	1.65625806e-16	1.62844486e+00	1.62844486e+00	6.98421394e-17	-2.61409473e-16	4.94391451e-01	4.90742236e-01
6.948           	3.25777744e+00	-1.91986268e-16	9.83716465e-01	4.45823654e-17	1.64288167e-03	1.65722776e-16	1.62888872e+00	1.62888872e+00	6.97296417e-17	-2.61715910e-16	4.93501114e-01	4.90215351e-01
6.949           	3.25811497e+00	-1.92739147e-16	9.83066860e-01	4.51244743e-17	1.46012591e-03	1.65634423e-16	1.62905749e+00	1.62905749e+00	6.92648497e-17	-2.62003997e-16	4.92993556e-01	4.90073304e-01
6.95            	3.25846529e+00	-1.93183887e-16	9.81316658e-01	4.57620955e-17	1.27649189e-03	1.65695501e-16	1.62923265e+00	1.62923265e+00	6.91035574e-17	-2.62287444e-16	4.91934821e-01	4.89381837e-01
6.951           	3.25897752e+00	-1.93698004e-16	9.79813152e-01	4.63705033e-17	1.09189409e-03	1.65702662e-16	1.62948876e+00	1.62948876e+00	6.88536599e-17	-2.62551664e-16	4.90998470e-01	4.88814682e-01
6.952           	3.25950503e+00	-1.94059509e-16	9.77896234e-01	4.70087508e-17	9.06394911e-04	1.65786250e-16	1.62975251e+00	1.62975251e+00	6.87564955e-17	-2.62816004e-16	4.89854512e-01	4.88041722e-01
6.953           	3.26022106e+00	-1.94212808e-16	9.75042689e-01	4.77342334e-17	7.20149740e-04	1.65944012e-16	1.63011053e+00	1.63011053e+00	6.88376084e-17	-2.63050417e-16	4.88241494e-01	4.86801195e-01
6.954           	3.26055767e+00	-1.94477648e-16	9.72050483e-01	4.83485473e-17	5.33296325e-04	1.65985484e-16	1.63027884e+00	1.63027884e+00	6.87466603e-17	-2.63224308e-16	4.86558538e-01	4.85491945e-01
6.955           	3.26085622e+00	-1.94630281e-16	9.68514897e-01	4.90164001e-17	3.45787662e-04	1.66096623e-16	1.63042811e+00	1.63042811e+00	6.87814830e-17	-2.63411764e-16	4.84603236e-01	4.83911661e-01
6.956           	3.26129876e+00	-1.94768421e-16	9.65095113e-01	4.96720549e-17	1.57638089e-04	1.66206746e-16	1.63064938e+00	1.63064938e+00	6.88225354e-17	-2.63590956e-16	4.82705195e-01	4.82389918e-01
6.957           	3.26164144e+00	-1.94789598e-16	9.61494753e-01	5.03267332e-17	-3.10064765e-05	1.66370991e-16	1.63082072e+00	1.63082072e+00	6.89761924e-17	-2.63765790e-16	4.80716370e-01	4.80778383e-01
6.958           	3.26189068e+00	-1.94691862e-16	9.57223480e-01	5.09951718e-17	-2.20002708e-04	1.66566830e-16	1.63094534e+00	1.63094534e+00	6.92208995e-17	-2.63912761e-16	4.78391737e-01	4.78831743e-01
6.959           	3.26201956e+00	-1.94743487e-16	9.54122369e-01	5.16115048e-17	-4.09450600e-04	1.66753139e-16	1.63100978e+00	1.63100978e+00	6.93813958e-17	-2.64124883e-16	4.76651734e-01	4.77470635e-01
6.96            	3.26223359e+00	-1.94719619e-16	9.49401887e-01	5.22240761e-17	-5.99312568e-04	1.66842820e-16	1.63111680e+00	1.63111680e+00	6.94830104e-17	-2.64202630e-16	4.74101631e-01	4.75300256e-01
6.961           	3.26242355e+00	-1.94458464e-16	9.44369681e-01	5.29003554e-17	-7.89415592e-04	1.67077615e-16	1.63121178e+00	1.63121178e+00	6.98483829e-17	-2.64306846e-16	4.71395425e-01	4.72974256e-01
6.962           	3.26263685e+00	-1.94170765e-16	9.38511015e-01	5.35847387e-17	-9.79759862e-04	1.67268587e-16	1.63131842e+00	1.63131842e+00	7.01832050e-17	-2.64353970e-16	4.68275747e-01	4.70235267e-01
6.963           	3.26276085e+00	-1.93873571e-16	9.33331735e-01	5.42101794e-17	-1.17026354e-03	1.67486974e-16	1.63138042e+00	1.63138042e+00	7.05501884e-17	-2.64423759e-16	4.65495604e-01	4.67836131e-01
6.964           	3.26296668e+00	-1.93384988e-16	9.27362921e-01	5.49003404e-17	-1.36086257e-03	1.67784027e-16	1.63148334e+00	1.63148334e+00	7.10915330e-17	-2.64476521e-16	4.62320598e-01	4.65042323e-01
6.965           	3.26316504e+00	-1.92967262e-16	9.21198208e-01	5.55607298e-17	-1.55160990e-03	1.68013801e-16	1.63158252e+00	1.63158252e+00	7.15301697e-17	-2.64497431e-16	4.59047494e-01	4.62150714e-01
6.966           	3.26322612e+00	-1.92514964e-16	9.15169213e-01	5.62131398e-17	-1.74240264e-03	1.68275075e-16	1.63161306e+00	1.63161306e+00	7.20175926e-17	-2.64532557e-16	4.55842204e-01	4.59327009e-01
6.967           	3.26320197e+00	-1.92119372e-16	9.09181055e-01	5.68222602e-17	-1.93326897e-03	1.68496826e-16	1.63160099e+00	1.63160099e+00	7.24371397e-17	-2.64556511e-16	4.52657259e-01	4.56523797e-01
6.968           	3.26307582e+00	-1.91737118e-16	9.03000703e-01	5.74302420e-17	-2.12414248e-03	1.68717221e-16	1.63153791e+00	1.63153791e+00	7.28486624e-17	-2.64585780e-16	4.49376209e-01	4.53624494e-01
6.969           	3.26295563e+00	-1.90920641e-16	8.94828519e-01	5.81510650e-17	-2.31474532e-03	1.69082034e-16	1.63147782e+00	1.63147782e+00	7.36217135e-17	-2.64542354e-16	4.45099514e-01	4.49729005e-01
6.97            	3.26288674e+00	-1.90348407e-16	8.87710882e-01	5.87660107e-17	-2.50527862e-03	1.69330472e-16	1.63144337e+00	1.63144337e+00	7.41562687e-17	-2.64504676e-16	4.41350162e-01	4.46360719e-01
6.971           	3.26282399e+00	-1.89348736e-16	8.79158966e-01	5.95062633e-17	-2.69533424e-03	1.69758100e-16	1.63141200e+00	1.63141200e+00	7.50837318e-17	-2.64432468e-16	4.36884149e-01	4.42274817e-01
6.972           	3.26282357e+00	-1.88540019e-16	8.71350975e-01	6.02018467e-17	-2.88502640e-03	1.70117598e-16	1.63141179e+00	1.63141179e+00	7.58475886e-17	-2.64387608e-16	4.32790461e-01	4.38560514e-01
6.973           	3.26264732e+00	-1.87845585e-16	8.63122772e-01	6.07359342e-17	-3.07436038e-03	1.70283511e-16	1.63132366e+00	1.63132366e+00	7.63607189e-17	-2.64206304e-16	4.28487026e-01	4.34635746e-01
6.974           	3.26230100e+00	-1.87001334e-16	8.54533158e-01	6.13342948e-17	-3.26328147e-03	1.70571786e-16	1.63115050e+00	1.63115050e+00	7.70711192e-17	-2.64072454e-16	4.24003297e-01	4.30529860e-01
6.975           	3.26242186e+00	-1.85824190e-16	8.46137723e-01	6.21376439e-17	-3.45180213e-03	1.71162740e-16	1.63121093e+00	1.63121093e+00	7.82506451e-17	-2.64074835e-16	4.19617059e-01	4.26520664e-01
6.976           	3.26192049e+00	-1.85088224e-16	8.38128295e-01	6.26208102e-17	-3.63976801e-03	1.71366764e-16	1.63096024e+00	1.63096024e+00	7.88226520e-17	-2.63910876e-16	4.15424379e-01	4.22703915e-01
6.977           	3.26175674e+00	-1.83865777e-16	8.28311053e-01	6.33185181e-17	-3.82712050e-03	1.71811730e-16	1.63087837e+00	1.63087837e+00	7.98788413e-17	-2.63744618e-16	4.10328406e-01	4.17982647e-01
6.978           	3.26123080e+00	-1.82598686e-16	8.18278356e-01	6.39796121e-17	-4.01366398e-03	1.72271145e-16	1.63061540e+00	1.63061540e+00	8.09718024e-17	-2.63570489e-16	4.05125514e-01	4.13152842e-01
6.979           	3.26070268e+00	-1.81573821e-16	8.08861279e-01	6.45205164e-17	-4.19952220e-03	1.72567787e-16	1.63035134e+00	1.63035134e+00	8.17808761e-17	-2.63354697e-16	4.00231117e-01	4.08630162e-01
6.98            	3.26034096e+00	-1.80417913e-16	7.99272334e-01	6.51112211e-17	-4.38470318e-03	1.72946004e-16	1.63017048e+00	1.63017048e+00	8.27370478e-17	-2.63154961e-16	3.95251464e-01	4.04020870e-01
6.981           	3.26009668e+00	-1.78979020e-16	7.88458969e-01	6.57871928e-17	-4.56902596e-03	1.73416666e-16	1.63004834e+00	1.63004834e+00	8.39271558e-17	-2.62906175e-16	3.89660459e-01	3.98798511e-01
6.982           	3.25969490e+00	-1.77509337e-16	7.77497552e-01	6.64673960e-17	-4.75234135e-03	1.73926891e-16	1.62984745e+00	1.62984745e+00	8.51722226e-17	-2.62681559e-16	3.83996435e-01	3.93501117e-01
6.983           	3.25867687e+00	-1.76562473e-16	7.67243111e-01	6.68184074e-17	-4.93474458e-03	1.74027568e-16	1.62933843e+00	1.62933843e+00	8.57463317e-17	-2.62308805e-16	3.78686811e-01	3.88556300e-01
6.984           	3.25870843e+00	-1.75044705e-16	7.57315656e-01	6.75516942e-17	-5.11639147e-03	1.74651885e-16	1.62935421e+00	1.62935421e+00	8.71295329e-17	-2.62174238e-16	3.73541436e-01	3.83774219e-01
6.985           	3.25806424e+00	-1.73283930e-16	7.45058335e-01	6.82485795e-17	-5.29678504e-03	1.75233062e-16	1.62903212e+00	1.62903212e+00	8.85910970e-17	-2.61875027e-16	3.67232383e-01	3.77825953e-01
6.986           	3.25748696e+00	-1.71755866e-16	7.33337202e-01	6.88248539e-17	-5.47611102e-03	1.75653603e-16	1.62874348e+00	1.62874348e+00	8.97756697e-17	-2.61531535e-16	3.61192490e-01	3.72144712e-01
6.987           	3.25693531e+00	-1.70081295e-16	7.21761320e-01	6.94829414e-17	-5.65434986e-03	1.76220809e-16	1.62846766e+00	1.62846766e+00	9.11801620e-17	-2.61261457e-16	3.55226310e-01	3.66535010e-01
6.988           	3.25648921e+00	-1.68483836e-16	7.10524089e-01	7.00718306e-17	-5.83142906e-03	1.76717373e-16	1.62824461e+00	1.62824461e+00	9.24754545e-17	-2.60959291e-16	3.49430615e-01	3.61093473e-01
6.989           	3.25571200e+00	-1.66818037e-16	6.98451898e-01	7.06434499e-17	-6.00725032e-03	1.77205204e-16	1.62785600e+00	1.62785600e+00	9.37961850e-17	-2.60614222e-16	3.43218698e-01	3.55233199e-01
6.99            	3.25490872e+00	-1.65017978e-16	6.85913755e-01	7.11748896e-17	-6.18173902e-03	1.77702662e-16	1.62745436e+00	1.62745436e+00	9.51936729e-17	-2.60211650e-16	3.36775138e-01	3.49138616e-01
6.991           	3.25436227e+00	-1.63234916e-16	6.73413873e-01	7.17579932e-17	-6.35493952e-03	1.78206880e-16	1.62718114e+00	1.62718114e+00	9.65894226e-17	-2.59824338e-16	3.30351997e-01	3.43061876e-01
6.992           	3.25363598e+00	-1.61302190e-16	6.60460952e-01	7.23557454e-17	-6.52668225e-03	1.78773014e-16	1.62681799e+00	1.62681799e+00	9.81219192e-17	-2.59424110e-16	3.23703794e-01	3.36757158e-01
6.993           	3.25285158e+00	-1.59542745e-16	6.48319508e-01	7.28867861e-17	-6.69708752e-03	1.79280667e-16	1.62642579e+00	1.62642579e+00	9.95092945e-17	-2.59052039e-16	3.17462666e-01	3.30856841e-01
6.994           	3.25228692e+00	-1.57380559e-16	6.34127964e-01	7.35343379e-17	-6.86590215e-03	1.79894157e-16	1.62614346e+00	1.62614346e+00	1.01203878e-16	-2.58584437e-16	3.10198080e-01	3.23929884e-01
6.995           	3.25152700e+00	-1.55392357e-16	6.21293443e-01	7.41118360e-17	-7.03321773e-03	1.80497020e-16	1.62576350e+00	1.62576350e+00	1.02800841e-16	-2.58193198e-16	3.03613504e-01	3.17679939e-01
6.996           	3.25063919e+00	-1.53473427e-16	6.08212942e-01	7.46070866e-17	-7.19897904e-03	1.80996086e-16	1.62531960e+00	1.62531960e+00	1.04259372e-16	-2.57732799e-16	2.96907492e-01	3.11305450e-01
6.997           	3.24979885e+00	-1.51461476e-16	5.94374834e-01	7.51114457e-17	-7.36312868e-03	1.81488096e-16	1.62489942e+00	1.62489942e+00	1.05757359e-16	-2.57218834e-16	2.89824288e-01	3.04550546e-01
6.998           	3.24923978e+00	-1.49308173e-16	5.80797419e-01	7.56953459e-17	-7.52570086e-03	1.82112200e-16	1.62461989e+00	1.62461989e+00	1.07458114e-16	-2.56766287e-16	2.82873009e-01	2.97924410e-01
6.999           	3.24823752e+00	-1.47199918e-16	5.66709458e-01	7.61923133e-17	-7.68645479e-03	1.82644008e-16	1.62411876e+00	1.62411876e+00	1.09044049e-16	-2.56243967e-16	2.75668274e-01	2.91041184e-01
7               	3.24727190e+00	-1.44832686e-16	5.51584287e-01	7.67768629e-17	-7.84532866e-03	1.83295888e-16	1.62363595e+00	1.62363595e+00	1.10879545e-16	-2.55712232e-16	2.67946815e-01	2.83637472e-01
7.001           	3.24659337e+00	-1.42639409e-16	5.37777604e-01	7.72916005e-17	-8.00247715e-03	1.83875564e-16	1.62329669e+00	1.62329669e+00	1.12555859e-16	-2.55195268e-16	2.60886325e-01	2.76891279e-01
7.002           	3.24548481e+00	-1.40358559e-16	5.23324742e-01	7.78019039e-17	-8.15772239e-03	1.84494317e-16	1.62274240e+00	1.62274240e+00	1.14315038e-16	-2.54673596e-16	2.53504649e-01	2.69820093e-01
7.003           	3.24464683e+00	-1.37925306e-16	5.08403525e-01	7.83526924e-17	-8.31096854e-03	1.85148783e-16	1.62232341e+00	1.62232341e+00	1.16186130e-16	-2.54111436e-16	2.45890794e-01	2.62512731e-01
7.004           	3.24372201e+00	-1.35548624e-16	4.93407229e-01	7.88698522e-17	-8.46230438e-03	1.85767592e-16	1.62186100e+00	1.62186100e+00	1.17993280e-16	-2.53541904e-16	2.38241310e-01	2.55165919e-01
7.005           	3.24302106e+00	-1.33114361e-16	4.78343651e-01	7.93885641e-17	-8.61173245e-03	1.86386697e-16	1.62151053e+00	1.62151053e+00	1.19829516e-16	-2.52943878e-16	2.30560093e-01	2.47783558e-01
7.006           	3.24218090e+00	-1.30766006e-16	4.63797270e-01	7.98547887e-17	-8.75920977e-03	1.86977261e-16	1.62109045e+00	1.62109045e+00	1.21594257e-16	-2.52360264e-16	2.23139425e-01	2.40657845e-01
7.007           	3.24165016e+00	-1.28150709e-16	4.48172875e-01	8.04147876e-17	-8.90454461e-03	1.87657327e-16	1.62082508e+00	1.62082508e+00	1.23581972e-16	-2.51732681e-16	2.15181893e-01	2.32990982e-01
7.008           	3.24079748e+00	-1.25497452e-16	4.32411413e-01	8.09554640e-17	-9.04768171e-03	1.88370776e-16	1.62039874e+00	1.62039874e+00	1.25622050e-16	-2.51119502e-16	2.07158025e-01	2.25253388e-01
7.009           	3.23970006e+00	-1.23182818e-16	4.17524280e-01	8.12981158e-17	-9.18864215e-03	1.88846958e-16	1.61985003e+00	1.61985003e+00	1.27255549e-16	-2.50438367e-16	1.99573498e-01	2.17950782e-01
7.01            	3.23897012e+00	-1.20335596e-16	4.01662162e-01	8.19160709e-17	-9.32740835e-03	1.89704573e-16	1.61948506e+00	1.61948506e+00	1.29536775e-16	-2.49872371e-16	1.91503673e-01	2.10158489e-01
7.011           	3.23803501e+00	-1.17732215e-16	3.86720632e-01	8.23892742e-17	-9.46386318e-03	1.90415012e-16	1.61901751e+00	1.61901751e+00	1.31548904e-16	-2.49281120e-16	1.83896453e-01	2.02824179e-01
7.012           	3.23712953e+00	-1.14820970e-16	3.69921648e-01	8.29585030e-17	-9.59793985e-03	1.91207036e-16	1.61856476e+00	1.61856476e+00	1.33796551e-16	-2.48617521e-16	1.75362884e-01	1.94558764e-01
7.013           	3.23600797e+00	-1.12351853e-16	3.54043403e-01	8.32639114e-17	-9.72971575e-03	1.91665295e-16	1.61800398e+00	1.61800398e+00	1.35489369e-16	-2.47841222e-16	1.67291986e-01	1.86751417e-01
7.014           	3.23507973e+00	-1.09626512e-16	3.38030145e-01	8.37129578e-17	-9.85913602e-03	1.92339260e-16	1.61753986e+00	1.61753986e+00	1.37526004e-16	-2.47152516e-16	1.59155936e-01	1.78874209e-01
7.015           	3.23406252e+00	-1.06665382e-16	3.20641520e-01	8.42188661e-17	-9.98602892e-03	1.93082439e-16	1.61703126e+00	1.61703126e+00	1.39749748e-16	-2.46415130e-16	1.50334731e-01	1.70306789e-01
7.016           	3.23321462e+00	-1.03716324e-16	3.04131117e-01	8.47023193e-17	-1.01104836e-02	1.93834862e-16	1.61660731e+00	1.61660731e+00	1.41976700e-16	-2.45693023e-16	1.41955075e-01	1.62176042e-01
7.017           	3.23232186e+00	-1.00820660e-16	2.87689137e-01	8.51740294e-17	-1.02325416e-02	1.94568764e-16	1.61616093e+00	1.61616093e+00	1.44158434e-16	-2.44979094e-16	1.33612027e-01	1.54077110e-01
7.018           	3.23144851e+00	-9.80370217e-17	2.71543167e-01	8.55907025e-17	-1.03521437e-02	1.95244434e-16	1.61572426e+00	1.61572426e+00	1.46225923e-16	-2.44262945e-16	1.25419440e-01	1.46123727e-01
7.019           	3.23052890e+00	-9.52664202e-17	2.54864476e-01	8.59179391e-17	-1.04692144e-02	1.95785240e-16	1.61526445e+00	1.61526445e+00	1.48152030e-16	-2.43418450e-16	1.16963024e-01	1.37901452e-01
7.02            	3.22963816e+00	-9.23213740e-17	2.38672493e-01	8.63764540e-17	-1.05837516e-02	1.96566784e-16	1.61481908e+00	1.61481908e+00	1.50406097e-16	-2.42727471e-16	1.08752495e-01	1.29919998e-01
7.021           	3.22886177e+00	-8.92082869e-17	2.20982125e-01	8.68543905e-17	-1.06956238e-02	1.97313426e-16	1.61443089e+00	1.61443089e+00	1.52709283e-16	-2.41917569e-16	9.97954387e-02	1.21186686e-01
7.022           	3.22777414e+00	-8.62112881e-17	2.03971007e-01	8.72535307e-17	-1.08047716e-02	1.98029835e-16	1.61388707e+00	1.61388707e+00	1.54924191e-16	-2.41135479e-16	9.11807317e-02	1.12790275e-01
7.023           	3.22671257e+00	-8.33286272e-17	1.86984414e-01	8.75652079e-17	-1.09112432e-02	1.98617535e-16	1.61335629e+00	1.61335629e+00	1.56953221e-16	-2.40281849e-16	8.25809638e-02	1.04403450e-01
7.024           	3.22596285e+00	-8.00278282e-17	1.69619644e-01	8.81011200e-17	-1.10149589e-02	1.99537765e-16	1.61298142e+00	1.61298142e+00	1.59523851e-16	-2.39551679e-16	7.37948631e-02	9.58247809e-02
7.025           	3.22540283e+00	-7.65631027e-17	1.51179565e-01	8.86726307e-17	-1.11158934e-02	2.00465045e-16	1.61270142e+00	1.61270142e+00	1.62183493e-16	-2.38746596e-16	6.44738889e-02	8.67056757e-02
7.026           	3.22449737e+00	-7.36268160e-17	1.35299028e-01	8.89995592e-17	-1.12140922e-02	2.01173776e-16	1.61224868e+00	1.61224868e+00	1.64360368e-16	-2.37987184e-16	5.64354219e-02	7.88636063e-02
7.027           	3.22368209e+00	-7.04351365e-17	1.18097141e-01	8.94140955e-17	-1.13094437e-02	2.01958963e-16	1.61184104e+00	1.61184104e+00	1.66741394e-16	-2.37176531e-16	4.77391271e-02	7.03580144e-02
7.028           	3.22308343e+00	-6.71225944e-17	1.00835120e-01	8.98703312e-17	-1.14019317e-02	2.02803464e-16	1.61154172e+00	1.61154172e+00	1.69242167e-16	-2.36364761e-16	3.90156282e-02	6.18194917e-02
7.029           	3.22228916e+00	-6.42580419e-17	8.44840641e-02	9.01228281e-17	-1.14916170e-02	2.03377528e-16	1.61114458e+00	1.61114458e+00	1.71248507e-16	-2.35506549e-16	3.07504150e-02	5.37336491e-02
7.03            	3.22129394e+00	-6.09483551e-17	6.58895117e-02	9.05210928e-17	-1.15783049e-02	2.04121506e-16	1.61064697e+00	1.61064697e+00	1.73647328e-16	-2.34595683e-16	2.13664510e-02	4.45230608e-02
7.031           	3.22030270e+00	-5.75651990e-17	4.77009356e-02	9.09431441e-17	-1.16619875e-02	2.04955886e-16	1.61015135e+00	1.61015135e+00	1.76173287e-16	-2.33738486e-16	1.21884803e-02	3.55124552e-02
7.032           	3.21951092e+00	-5.43435545e-17	3.03412573e-02	9.13168127e-17	-1.17427126e-02	2.05714661e-16	1.60975546e+00	1.60975546e+00	1.78542883e-16	-2.32886438e-16	3.42791606e-03	2.69133412e-02
7.033           	3.21887583e+00	-5.10270892e-17	1.28924190e-02	9.16940657e-17	-1.18205266e-02	2.06499964e-16	1.60943791e+00	1.60943791e+00	1.80986420e-16	-2.32013509e-16	-5.37431710e-03	1.82667361e-02
7.034           	3.21825598e+00	-4.77179427e-17	-4.74412250e-03	9.20570427e-17	-1.18953518e-02	2.07272919e-16	1.60912799e+00	1.60912799e+00	1.83413948e-16	-2.31131891e-16	-1.42674130e-02	9.52329054e-03
7.035           	3.21759452e+00	-4.43764990e-17	-2.21681154e-02	9.24082251e-17	-1.19671529e-02	2.08061810e-16	1.60879726e+00	1.60879726e+00	1.85873561e-16	-2.30250060e-16	-2.30512106e-02	8.83095182e-04
7.036           	3.21709949e+00	-4.11400784e-17	-3.86589212e-02	9.27145039e-17	-1.20359776e-02	2.08821500e-16	1.60854975e+00	1.60854975e+00	1.88251461e-16	-2.29391539e-16	-3.13654382e-02	-7.29348297e-03
7.037           	3.21633124e+00	-3.77017698e-17	-5.63888056e-02	9.30977995e-17	-1.21016814e-02	2.09664951e-16	1.60816562e+00	1.60816562e+00	1.90814066e-16	-2.28515836e-16	-4.02960842e-02	-1.60927214e-02
7.038           	3.21566059e+00	-3.43545952e-17	-7.43503912e-02	9.34518177e-17	-1.21643118e-02	2.10435467e-16	1.60783030e+00	1.60783030e+00	1.93258170e-16	-2.27612765e-16	-4.93395074e-02	-2.50108837e-02
7.039           	3.21520817e+00	-3.09063732e-17	-9.15659323e-02	9.38560399e-17	-1.22238958e-02	2.11321788e-16	1.60760408e+00	1.60760408e+00	1.95868602e-16	-2.26774975e-16	-5.80068620e-02	-3.35590703e-02
7.04            	3.21456334e+00	-2.74933469e-17	-1.10130704e-01	9.41475171e-17	-1.22802539e-02	2.12007420e-16	1.60728167e+00	1.60728167e+00	1.98260747e-16	-2.25754094e-16	-6.73456057e-02	-4.27850979e-02
7.041           	3.21397153e+00	-2.41988470e-17	-1.28155074e-01	9.44064906e-17	-1.23334807e-02	2.12644351e-16	1.60698576e+00	1.60698576e+00	2.00544928e-16	-2.24743775e-16	-7.64110179e-02	-5.17440564e-02
7.042           	3.21349752e+00	-2.09057345e-17	-1.44746401e-01	9.46811281e-17	-1.23836208e-02	2.13405345e-16	1.60674876e+00	1.60674876e+00	2.02952478e-16	-2.23858212e-16	-8.47568212e-02	-5.99895795e-02
7.043           	3.21305617e+00	-1.76805251e-17	-1.61355991e-01	9.49305573e-17	-1.24306449e-02	2.14115740e-16	1.60652808e+00	1.60652808e+00	2.05275477e-16	-2.22956002e-16	-9.31086405e-02	-6.82473507e-02
