# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
6.438           	5.08207524e+00	-9.12409252e-16	-2.32292611e-02	7.43336357e-04	2.53447619e-02	1.62626408e-01	2.54178096e+00	2.54029428e+00	1.62626408e-01	-1.62626408e-01	1.37301314e-02	-3.69593925e-02
6.439           	5.08122431e+00	-9.12944533e-16	2.70652474e-04	-8.66087917e-06	1.36817055e-02	1.62599178e-01	2.54060349e+00	2.54062082e+00	1.62599178e-01	-1.62599178e-01	1.38170317e-02	-1.35463792e-02
6.44            	5.07991138e+00	-9.13542709e-16	2.69244869e-02	-8.61583580e-04	4.36970187e-04	1.62557164e-01	2.53909411e+00	2.54081727e+00	1.62557164e-01	-1.62557164e-01	1.38992136e-02	1.30252733e-02
6.441           	5.07893321e+00	-9.14244481e-16	5.27120485e-02	-1.68678555e-03	-1.23795546e-02	1.62525863e-01	2.53777982e+00	2.54115339e+00	1.62525863e-01	-1.62525863e-01	1.39764696e-02	3.87355789e-02
6.442           	5.07765649e+00	-9.14787499e-16	7.67778602e-02	-2.45689153e-03	-2.43404424e-02	1.62485008e-01	2.53637135e+00	2.54128514e+00	1.62485008e-01	-1.62485008e-01	1.40484877e-02	6.27293725e-02
6.443           	5.07673992e+00	-9.15422630e-16	1.02568977e-01	-3.28220725e-03	-3.71689713e-02	1.62455677e-01	2.53508775e+00	2.54165217e+00	1.62455677e-01	-1.62455677e-01	1.41155170e-02	8.84534596e-02
6.444           	5.07584251e+00	-9.16053330e-16	1.27023818e-01	-4.06476217e-03	-4.93345137e-02	1.62426960e-01	2.53385649e+00	2.54198602e+00	1.62426960e-01	-1.62426960e-01	1.41773951e-02	1.12846423e-01
6.445           	5.07504562e+00	-9.16684938e-16	1.51869876e-01	-4.85983604e-03	-6.17006919e-02	1.62401460e-01	2.53266297e+00	2.54238264e+00	1.62401460e-01	-1.62401460e-01	1.42342463e-02	1.37635630e-01
6.446           	5.07438363e+00	-9.17421103e-16	1.76567377e-01	-5.65015608e-03	-7.39979155e-02	1.62380276e-01	2.53154166e+00	2.54284197e+00	1.62380276e-01	-1.62380276e-01	1.42857732e-02	1.62281604e-01
6.447           	5.07357174e+00	-9.18052880e-16	2.00755094e-01	-6.42416299e-03	-8.60455601e-02	1.62354296e-01	2.53036171e+00	2.54321003e+00	1.62354296e-01	-1.62354296e-01	1.43319867e-02	1.86423107e-01
6.448           	5.07243773e+00	-9.18761342e-16	2.26835259e-01	-7.25872828e-03	-9.90444116e-02	1.62318008e-01	2.52896014e+00	2.54347760e+00	1.62318008e-01	-1.62318008e-01	1.43732177e-02	2.12462041e-01
6.449           	5.07246427e+00	-9.19577912e-16	2.51627021e-01	-8.05206466e-03	-1.11404336e-01	1.62318857e-01	2.52818007e+00	2.54428420e+00	1.62318857e-01	-1.62318857e-01	1.44091748e-02	2.37217846e-01
6.45            	5.07188861e+00	-9.20254298e-16	2.74938972e-01	-8.79804710e-03	-1.23029742e-01	1.62300435e-01	2.52714626e+00	2.54474235e+00	1.62300435e-01	-1.62300435e-01	1.44397437e-02	2.60499228e-01
6.451           	5.07077058e+00	-9.20966994e-16	3.00805233e-01	-9.62576746e-03	-1.35937290e-01	1.62264658e-01	2.52575952e+00	2.54501106e+00	1.62264658e-01	-1.62264658e-01	1.44653266e-02	2.86339907e-01
6.452           	5.07031437e+00	-9.21722467e-16	3.25284773e-01	-1.04091127e-02	-1.48156735e-01	1.62250060e-01	2.52474807e+00	2.54556630e+00	1.62250060e-01	-1.62250060e-01	1.44856515e-02	3.10799121e-01
6.453           	5.07022041e+00	-9.22535974e-16	3.48932464e-01	-1.11658389e-02	-1.59965726e-01	1.62247053e-01	2.52394437e+00	2.54627604e+00	1.62247053e-01	-1.62247053e-01	1.45005067e-02	3.34431958e-01
6.454           	5.06963142e+00	-9.23303933e-16	3.73148160e-01	-1.19407411e-02	-1.72063982e-01	1.62228206e-01	2.52287497e+00	2.54675645e+00	1.62228206e-01	-1.62228206e-01	1.45100977e-02	3.58638062e-01
6.455           	5.06940056e+00	-9.24102162e-16	3.96635082e-01	-1.26923226e-02	-1.83803224e-01	1.62220818e-01	2.52200796e+00	2.54739260e+00	1.62220818e-01	-1.62220818e-01	1.45143165e-02	3.82120765e-01
6.456           	5.06920238e+00	-9.24920915e-16	4.20625000e-01	-1.34600000e-02	-1.95799280e-01	1.62214476e-01	2.52114119e+00	2.54806119e+00	1.62214476e-01	-1.62214476e-01	1.45132204e-02	4.06111780e-01
6.457           	5.06912418e+00	-9.25864162e-16	4.45931421e-01	-1.42698055e-02	-2.08458604e-01	1.62211974e-01	2.52029229e+00	2.54883190e+00	1.62211974e-01	-1.62211974e-01	1.45071064e-02	4.31424315e-01
6.458           	5.06849067e+00	-9.26620570e-16	4.68404297e-01	-1.49889375e-02	-2.19706529e-01	1.62191702e-01	2.51925640e+00	2.54923427e+00	1.62191702e-01	-1.62191702e-01	1.44956193e-02	4.53908678e-01
6.459           	5.06846702e+00	-9.27471110e-16	4.91607198e-01	-1.57314303e-02	-2.31324788e-01	1.62190945e-01	2.51850208e+00	2.54996494e+00	1.62190945e-01	-1.62190945e-01	1.44788108e-02	4.77128387e-01
6.46            	5.06840300e+00	-9.28333183e-16	5.15524472e-01	-1.64967831e-02	-2.43305362e-01	1.62188896e-01	2.51770472e+00	2.55069828e+00	1.62188896e-01	-1.62188896e-01	1.44568739e-02	5.01067598e-01
6.461           	5.06864089e+00	-9.29311034e-16	5.38914346e-01	-1.72452591e-02	-2.55027646e-01	1.62196509e-01	2.51707519e+00	2.55156571e+00	1.62196509e-01	-1.62196509e-01	1.44295270e-02	5.24484819e-01
6.462           	5.06839874e+00	-9.30170148e-16	5.62016025e-01	-1.79845128e-02	-2.66611281e-01	1.62188760e-01	2.51621486e+00	2.55218388e+00	1.62188760e-01	-1.62188760e-01	1.43967319e-02	5.47619293e-01
6.463           	5.06863115e+00	-9.31108986e-16	5.84512773e-01	-1.87044088e-02	-2.77897843e-01	1.62196197e-01	2.51561117e+00	2.55301998e+00	1.62196197e-01	-1.62196197e-01	1.43585436e-02	5.70154230e-01
6.464           	5.06894478e+00	-9.32070163e-16	6.06013661e-01	-1.93924372e-02	-2.88691927e-01	1.62206233e-01	2.51507995e+00	2.55386483e+00	1.62206233e-01	-1.62206233e-01	1.43149041e-02	5.91698757e-01
6.465           	5.06956937e+00	-9.33084362e-16	6.28649662e-01	-2.01167892e-02	-3.00058747e-01	1.62226220e-01	2.51466790e+00	2.55490147e+00	1.62226220e-01	-1.62226220e-01	1.42660835e-02	6.14383578e-01
6.466           	5.06949189e+00	-9.34041941e-16	6.52601519e-01	-2.08832486e-02	-3.12088529e-01	1.62223741e-01	2.51386270e+00	2.55562919e+00	1.62223741e-01	-1.62223741e-01	1.42122308e-02	6.38389289e-01
6.467           	5.06942220e+00	-9.34952349e-16	6.74440481e-01	-2.15820954e-02	-3.23067135e-01	1.62221510e-01	2.51312900e+00	2.55629319e+00	1.62221510e-01	-1.62221510e-01	1.41531054e-02	6.60287375e-01
6.468           	5.07014542e+00	-9.36022159e-16	6.97248707e-01	-2.23119586e-02	-3.34535597e-01	1.62244653e-01	2.51276075e+00	2.55738467e+00	1.62244653e-01	-1.62244653e-01	1.40887566e-02	6.83159950e-01
6.469           	5.07064448e+00	-9.36975505e-16	7.17198010e-01	-2.29503363e-02	-3.44580092e-01	1.62260623e-01	2.51237190e+00	2.55827258e+00	1.62260623e-01	-1.62260623e-01	1.40189129e-02	7.03179097e-01
6.47            	5.07121250e+00	-9.37935091e-16	7.38726888e-01	-2.36392604e-02	-3.55419217e-01	1.62278800e-01	2.51196699e+00	2.55924551e+00	1.62278800e-01	-1.62278800e-01	1.39442272e-02	7.24782661e-01
6.471           	5.07115455e+00	-9.38860293e-16	7.60362614e-01	-2.43316036e-02	-3.66316928e-01	1.62276945e-01	2.51124567e+00	2.55990888e+00	1.62276945e-01	-1.62276945e-01	1.38643787e-02	7.46498235e-01
6.472           	5.07210999e+00	-9.39909305e-16	7.80943001e-01	-2.49901760e-02	-3.76692254e-01	1.62307520e-01	2.51106482e+00	2.56104517e+00	1.62307520e-01	-1.62307520e-01	1.37792464e-02	7.67163754e-01
6.473           	5.07278723e+00	-9.40949057e-16	8.01004401e-01	-2.56321408e-02	-3.86813333e-01	1.62329191e-01	2.51076147e+00	2.56202576e+00	1.62329191e-01	-1.62329191e-01	1.36888674e-02	7.87315533e-01
6.474           	5.07322703e+00	-9.41917326e-16	8.20724550e-01	-2.62631856e-02	-3.96768907e-01	1.62343265e-01	2.51035033e+00	2.56287670e+00	1.62343265e-01	-1.62343265e-01	1.35933684e-02	8.07131182e-01
6.475           	5.07415628e+00	-9.42993339e-16	8.41056051e-01	-2.69137936e-02	-4.07035095e-01	1.62373001e-01	2.51016435e+00	2.56399194e+00	1.62373001e-01	-1.62373001e-01	1.34929303e-02	8.27563121e-01
6.476           	5.07512049e+00	-9.44075499e-16	8.61350376e-01	-2.75632120e-02	-4.17287744e-01	1.62403856e-01	2.50999704e+00	2.56512346e+00	1.62403856e-01	-1.62403856e-01	1.33874444e-02	8.47962931e-01
6.477           	5.07620176e+00	-9.45241348e-16	8.82514546e-01	-2.82404655e-02	-4.27980249e-01	1.62438456e-01	2.50986041e+00	2.56634134e+00	1.62438456e-01	-1.62438456e-01	1.32770247e-02	8.69237522e-01
6.478           	5.07702922e+00	-9.46253777e-16	9.00266724e-01	-2.88085352e-02	-4.36971986e-01	1.62464935e-01	2.50970608e+00	2.56732315e+00	1.62464935e-01	-1.62464935e-01	1.31613763e-02	8.87105348e-01
6.479           	5.07825860e+00	-9.47355730e-16	9.18738011e-01	-2.93996163e-02	-4.46328245e-01	1.62504275e-01	2.50972968e+00	2.56852891e+00	1.62504275e-01	-1.62504275e-01	1.30407604e-02	9.05697250e-01
6.48            	5.07911837e+00	-9.48365829e-16	9.36890444e-01	-2.99804942e-02	-4.55529896e-01	1.62531788e-01	2.50957869e+00	2.56953968e+00	1.62531788e-01	-1.62531788e-01	1.29153261e-02	9.23975118e-01
6.481           	5.07945968e+00	-9.49420661e-16	9.57143392e-01	-3.06285886e-02	-4.65786276e-01	1.62542710e-01	2.50910125e+00	2.57035843e+00	1.62542710e-01	-1.62542710e-01	1.27854206e-02	9.44357972e-01
6.482           	5.08111995e+00	-9.50546789e-16	9.75108050e-01	-3.12034576e-02	-4.74903512e-01	1.62595839e-01	2.50935652e+00	2.57176343e+00	1.62595839e-01	-1.62595839e-01	1.26505132e-02	9.62457537e-01
6.483           	5.08256621e+00	-9.51604036e-16	9.91733889e-01	-3.17354845e-02	-4.83356238e-01	1.62642119e-01	2.50954762e+00	2.57301859e+00	1.62642119e-01	-1.62642119e-01	1.25107067e-02	9.79223183e-01
6.484           	5.08339355e+00	-9.52740696e-16	1.01024178e+00	-3.23277369e-02	-4.92754675e-01	1.62668594e-01	2.50936904e+00	2.57402451e+00	1.62668594e-01	-1.62668594e-01	1.23662143e-02	9.97875564e-01
6.485           	5.08444418e+00	-9.53805090e-16	1.02686586e+00	-3.28597075e-02	-5.01216016e-01	1.62702214e-01	2.50936238e+00	2.57508180e+00	1.62702214e-01	-1.62702214e-01	1.22169138e-02	1.01464894e+00
6.486           	5.08604970e+00	-9.54922695e-16	1.04287090e+00	-3.33718688e-02	-5.09372587e-01	1.62753591e-01	2.50965298e+00	2.57639672e+00	1.62753591e-01	-1.62753591e-01	1.20628624e-02	1.03080804e+00
6.487           	5.08739970e+00	-9.56049005e-16	1.06053495e+00	-3.39371185e-02	-5.18363067e-01	1.62796791e-01	2.50976273e+00	2.57763697e+00	1.62796791e-01	-1.62796791e-01	1.19044106e-02	1.04863054e+00
6.488           	5.08872584e+00	-9.57186990e-16	1.07588876e+00	-3.44284403e-02	-5.26203244e-01	1.62839227e-01	2.50993448e+00	2.57879136e+00	1.62839227e-01	-1.62839227e-01	1.17411358e-02	1.06414762e+00
6.489           	5.09001727e+00	-9.58206666e-16	1.09107015e+00	-3.49142450e-02	-5.33961677e-01	1.62880553e-01	2.51009439e+00	2.57992288e+00	1.62880553e-01	-1.62880553e-01	1.15734005e-02	1.07949675e+00
6.49            	5.09090721e+00	-9.59135032e-16	1.10605672e+00	-3.53938149e-02	-5.41626856e-01	1.62909031e-01	2.51005979e+00	2.58084742e+00	1.62909031e-01	-1.62909031e-01	1.14015021e-02	1.09465521e+00
6.491           	5.09178981e+00	-9.60234802e-16	1.12212449e+00	-3.59079836e-02	-5.49836985e-01	1.62937274e-01	2.50998692e+00	2.58180289e+00	1.62937274e-01	-1.62937274e-01	1.12252576e-02	1.11089923e+00
6.492           	5.09381632e+00	-9.61401459e-16	1.13655586e+00	-3.63697876e-02	-5.57233409e-01	1.63002122e-01	2.51053837e+00	2.58327795e+00	1.63002122e-01	-1.63002122e-01	1.10445220e-02	1.12551134e+00
6.493           	5.09602039e+00	-9.62541568e-16	1.14993898e+00	-3.67980472e-02	-5.64110117e-01	1.63072652e-01	2.51121215e+00	2.58480824e+00	1.63072652e-01	-1.63072652e-01	1.08593707e-02	1.13907961e+00
6.494           	5.09694714e+00	-9.63596673e-16	1.16467084e+00	-3.72694668e-02	-5.71665238e-01	1.63102308e-01	2.51120410e+00	2.58574304e+00	1.63102308e-01	-1.63102308e-01	1.06701797e-02	1.15400066e+00
6.495           	5.09846227e+00	-9.64640013e-16	1.17760493e+00	-3.76833579e-02	-5.78325672e-01	1.63150793e-01	2.51154778e+00	2.58691449e+00	1.63150793e-01	-1.63150793e-01	1.04767958e-02	1.16712814e+00
6.496           	5.09978210e+00	-9.65701301e-16	1.19137935e+00	-3.81241393e-02	-5.85410288e-01	1.63193027e-01	2.51176691e+00	2.58801519e+00	1.63193027e-01	-1.63193027e-01	1.02793886e-02	1.18109997e+00
6.497           	5.10162626e+00	-9.66805914e-16	1.20427156e+00	-3.85366898e-02	-5.92057869e-01	1.63252040e-01	2.51227644e+00	2.58934982e+00	1.63252040e-01	-1.63252040e-01	1.00779093e-02	1.19419365e+00
6.498           	5.10320862e+00	-9.67914955e-16	1.21562408e+00	-3.88999705e-02	-5.97939912e-01	1.63302676e-01	2.51270434e+00	2.59050428e+00	1.63302676e-01	-1.63302676e-01	9.87212671e-03	1.20575195e+00
6.499           	5.10490070e+00	-9.68853139e-16	1.22748374e+00	-3.92794798e-02	-6.04079124e-01	1.63356823e-01	2.51317087e+00	2.59172983e+00	1.63356823e-01	-1.63356823e-01	9.66274789e-03	1.21782100e+00
6.5             	5.10596614e+00	-9.69758083e-16	1.23831037e+00	-3.96259320e-02	-6.09705474e-01	1.63390917e-01	2.51335714e+00	2.59260900e+00	1.63390917e-01	-1.63390917e-01	9.44971332e-03	1.22886066e+00
6.501           	5.10745229e+00	-9.70904801e-16	1.25048026e+00	-4.00153684e-02	-6.16007214e-01	1.63438473e-01	2.51371078e+00	2.59374151e+00	1.63438473e-01	-1.63438473e-01	9.23291813e-03	1.24124735e+00
6.502           	5.10953073e+00	-9.71958291e-16	1.26100322e+00	-4.03521029e-02	-6.21489187e-01	1.63504983e-01	2.51441326e+00	2.59511747e+00	1.63504983e-01	-1.63504983e-01	9.01242021e-03	1.25199080e+00
6.503           	5.11064158e+00	-9.72909865e-16	1.27151933e+00	-4.06886185e-02	-6.26971333e-01	1.63540530e-01	2.51463217e+00	2.59600941e+00	1.63540530e-01	-1.63540530e-01	8.78833084e-03	1.26273100e+00
6.504           	5.11185006e+00	-9.73866322e-16	1.28194813e+00	-4.10223402e-02	-6.32413319e-01	1.63579202e-01	2.51490269e+00	2.59694737e+00	1.63579202e-01	-1.63579202e-01	8.56074687e-03	1.27338739e+00
6.505           	5.11342982e+00	-9.74768661e-16	1.29072391e+00	-4.13031652e-02	-6.37032218e-01	1.63629754e-01	2.51541175e+00	2.59801808e+00	1.63629754e-01	-1.63629754e-01	8.32973770e-03	1.28239417e+00
6.506           	5.11516104e+00	-9.75804472e-16	1.30063190e+00	-4.16202208e-02	-6.42220547e-01	1.63685153e-01	2.51596030e+00	2.59920074e+00	1.63685153e-01	-1.63685153e-01	8.09540317e-03	1.29253650e+00
6.507           	5.11717232e+00	-9.76722795e-16	1.30725425e+00	-4.18321359e-02	-6.45769609e-01	1.63749514e-01	2.51675403e+00	2.60041830e+00	1.63749514e-01	-1.63749514e-01	7.85751430e-03	1.29939673e+00
6.508           	5.11848324e+00	-9.77661193e-16	1.31647675e+00	-4.21272561e-02	-6.50621863e-01	1.63791464e-01	2.51711436e+00	2.60136887e+00	1.63791464e-01	-1.63791464e-01	7.61651407e-03	1.30886024e+00
6.509           	5.12089676e+00	-9.78771735e-16	1.32427617e+00	-4.23768374e-02	-6.54765741e-01	1.63868696e-01	2.51807155e+00	2.60282522e+00	1.63868696e-01	-1.63868696e-01	7.37234421e-03	1.31690383e+00
6.51            	5.12245844e+00	-9.79614932e-16	1.33157001e+00	-4.26102405e-02	-6.58659623e-01	1.63918670e-01	2.51861898e+00	2.60383946e+00	1.63918670e-01	-1.63918670e-01	7.12538443e-03	1.32444463e+00
6.511           	5.12363717e+00	-9.80386629e-16	1.33815456e+00	-4.28209458e-02	-6.62201853e-01	1.63956389e-01	2.51899764e+00	2.60463953e+00	1.63956389e-01	-1.63956389e-01	6.87542562e-03	1.33127913e+00
6.512           	5.12499134e+00	-9.81312452e-16	1.34576330e+00	-4.30644255e-02	-6.66259079e-01	1.63999723e-01	2.51943124e+00	2.60556009e+00	1.63999723e-01	-1.63999723e-01	6.62256957e-03	1.33914073e+00
6.513           	5.12635522e+00	-9.82074661e-16	1.35097614e+00	-4.32312364e-02	-6.69121248e-01	1.64043367e-01	2.51994637e+00	2.60640884e+00	1.64043367e-01	-1.64043367e-01	6.36682032e-03	1.34460932e+00
6.514           	5.12790540e+00	-9.82893380e-16	1.35641986e+00	-4.34054356e-02	-6.72101610e-01	1.64092973e-01	2.52054726e+00	2.60735814e+00	1.64092973e-01	-1.64092973e-01	6.10832059e-03	1.35031154e+00
6.515           	5.12935304e+00	-9.83775921e-16	1.36192186e+00	-4.35814994e-02	-6.75113767e-01	1.64139297e-01	2.52109502e+00	2.60825802e+00	1.64139297e-01	-1.64139297e-01	5.84716086e-03	1.35607470e+00
6.516           	5.13127262e+00	-9.84663610e-16	1.36725560e+00	-4.37521792e-02	-6.78044326e-01	1.64200724e-01	2.52188413e+00	2.60938849e+00	1.64200724e-01	-1.64200724e-01	5.58347415e-03	1.36167213e+00
6.517           	5.13176395e+00	-9.85292627e-16	1.37117987e+00	-4.38777557e-02	-6.80272718e-01	1.64216446e-01	2.52200422e+00	2.60975973e+00	1.64216446e-01	-1.64216446e-01	5.31721518e-03	1.36586265e+00
6.518           	5.13378413e+00	-9.86084678e-16	1.37464706e+00	-4.39887059e-02	-6.82275029e-01	1.64281092e-01	2.52290336e+00	2.61088077e+00	1.64281092e-01	-1.64281092e-01	5.04849979e-03	1.36959856e+00
6.519           	5.13494614e+00	-9.86711522e-16	1.37582319e+00	-4.40263419e-02	-6.83134327e-01	1.64318277e-01	2.52344673e+00	2.61149941e+00	1.64318277e-01	-1.64318277e-01	4.77726625e-03	1.37104592e+00
6.52            	5.13664713e+00	-9.87554330e-16	1.38059882e+00	-4.41791622e-02	-6.85795484e-01	1.64372708e-01	2.52414440e+00	2.61250273e+00	1.64372708e-01	-1.64372708e-01	4.50392427e-03	1.37609489e+00
6.521           	5.13801253e+00	-9.88191008e-16	1.38260224e+00	-4.42432717e-02	-6.87072447e-01	1.64416401e-01	2.52476299e+00	2.61324953e+00	1.64416401e-01	-1.64416401e-01	4.22867329e-03	1.37837357e+00
6.522           	5.13866100e+00	-9.88772540e-16	1.38529231e+00	-4.43293539e-02	-6.88694511e-01	1.64437152e-01	2.52500115e+00	2.61365986e+00	1.64437152e-01	-1.64437152e-01	3.95164439e-03	1.38134067e+00
6.523           	5.14026593e+00	-9.89474664e-16	1.38703294e+00	-4.43850540e-02	-6.89843862e-01	1.64488510e-01	2.52574791e+00	2.61451802e+00	1.64488510e-01	-1.64488510e-01	3.67260761e-03	1.38336033e+00
6.524           	5.14152193e+00	-9.90126481e-16	1.38986223e+00	-4.44755913e-02	-6.91539206e-01	1.64528702e-01	2.52628537e+00	2.61523655e+00	1.64528702e-01	-1.64528702e-01	3.39190708e-03	1.38647032e+00
6.525           	5.14260665e+00	-9.90713700e-16	1.38903240e+00	-4.44490369e-02	-6.91407074e-01	1.64563413e-01	2.52685429e+00	2.61575236e+00	1.64563413e-01	-1.64563413e-01	3.10912740e-03	1.38592328e+00
6.526           	5.14354122e+00	-9.91231388e-16	1.38930506e+00	-4.44577620e-02	-6.91827841e-01	1.64593319e-01	2.52731285e+00	2.61622837e+00	1.64593319e-01	-1.64593319e-01	2.82469002e-03	1.38648037e+00
6.527           	5.14471144e+00	-9.91766602e-16	1.38902270e+00	-4.44487264e-02	-6.91972595e-01	1.64630766e-01	2.52790700e+00	2.61680445e+00	1.64630766e-01	-1.64630766e-01	2.53875555e-03	1.38648394e+00
6.528           	5.14588641e+00	-9.92331294e-16	1.38826345e+00	-4.44244303e-02	-6.91880438e-01	1.64668365e-01	2.52851878e+00	2.61736764e+00	1.64668365e-01	-1.64668365e-01	2.25128487e-03	1.38601216e+00
6.529           	5.14669026e+00	-9.92748767e-16	1.38700099e+00	-4.43840318e-02	-6.91538038e-01	1.64694088e-01	2.52896110e+00	2.61772916e+00	1.64694088e-01	-1.64694088e-01	1.96245907e-03	1.38503854e+00
6.53            	5.14798460e+00	-9.93250251e-16	1.38487383e+00	-4.43159627e-02	-6.90764685e-01	1.64735507e-01	2.52967633e+00	2.61830826e+00	1.64735507e-01	-1.64735507e-01	1.67223248e-03	1.38320160e+00
6.531           	5.14908953e+00	-9.93671714e-16	1.38254075e+00	-4.42413038e-02	-6.89889564e-01	1.64770865e-01	2.53030346e+00	2.61878607e+00	1.64770865e-01	-1.64770865e-01	1.38080864e-03	1.38115994e+00
6.532           	5.14983161e+00	-9.94085001e-16	1.38091667e+00	-4.41893335e-02	-6.89369892e-01	1.64794612e-01	2.53072647e+00	2.61910514e+00	1.64794612e-01	-1.64794612e-01	1.08844282e-03	1.37982823e+00
6.533           	5.15062917e+00	-9.94579790e-16	1.37966256e+00	-4.41492020e-02	-6.89036027e-01	1.64820133e-01	2.53116538e+00	2.61946379e+00	1.64820133e-01	-1.64820133e-01	7.95255033e-04	1.37886731e+00
6.534           	5.15188734e+00	-9.94931400e-16	1.37557092e+00	-4.40182695e-02	-6.87284440e-01	1.64860395e-01	2.53192540e+00	2.61996194e+00	1.64860395e-01	-1.64860395e-01	5.01021044e-04	1.37506990e+00
6.535           	5.15209533e+00	-9.95115416e-16	1.37161938e+00	-4.38918203e-02	-6.85603624e-01	1.64867050e-01	2.53215584e+00	2.61993948e+00	1.64867050e-01	-1.64867050e-01	2.06068278e-04	1.37141332e+00
6.536           	5.15281790e+00	-9.95409336e-16	1.36777965e+00	-4.37689488e-02	-6.83979527e-01	1.64890173e-01	2.53264000e+00	2.62017790e+00	1.64890173e-01	-1.64890173e-01	-8.97012425e-05	1.36786935e+00
6.537           	5.15406937e+00	-9.95741822e-16	1.36178032e+00	-4.35769703e-02	-6.81276482e-01	1.64930220e-01	2.53345772e+00	2.62061166e+00	1.64930220e-01	-1.64930220e-01	-3.86321848e-04	1.36216664e+00
6.538           	5.15398837e+00	-9.95868935e-16	1.35701736e+00	-4.34245554e-02	-6.79192048e-01	1.64927628e-01	2.53356963e+00	2.62041874e+00	1.64927628e-01	-1.64927628e-01	-6.83369469e-04	1.35770073e+00
6.539           	5.15407529e+00	-9.95987361e-16	1.35190492e+00	-4.32609576e-02	-6.76933236e-01	1.64930409e-01	2.53377669e+00	2.62029860e+00	1.64930409e-01	-1.64930409e-01	-9.80774513e-04	1.35288570e+00
6.54            	5.15493758e+00	-9.96232733e-16	1.34589847e+00	-4.30687511e-02	-6.74227810e-01	1.64958003e-01	2.53440004e+00	2.62053754e+00	1.64958003e-01	-1.64958003e-01	-1.27857337e-03	1.34717705e+00
6.541           	5.15528932e+00	-9.96374635e-16	1.33924415e+00	-4.28558129e-02	-6.71198728e-01	1.64969258e-01	2.53478885e+00	2.62050047e+00	1.64969258e-01	-1.64969258e-01	-1.57665079e-03	1.34082080e+00
6.542           	5.15545382e+00	-9.96375199e-16	1.33072384e+00	-4.25831630e-02	-6.67236998e-01	1.64974522e-01	2.53514375e+00	2.62031007e+00	1.64974522e-01	-1.64974522e-01	-1.87507657e-03	1.33259892e+00
6.543           	5.15568070e+00	-9.96539492e-16	1.32669243e+00	-4.24541576e-02	-6.65519405e-01	1.64981782e-01	2.53538619e+00	2.62029451e+00	1.64981782e-01	-1.64981782e-01	-2.17319246e-03	1.32886562e+00
6.544           	5.15603009e+00	-9.96590356e-16	1.31960943e+00	-4.22275017e-02	-6.62275886e-01	1.64992963e-01	2.53578754e+00	2.62024255e+00	1.64992963e-01	-1.64992963e-01	-2.47117131e-03	1.32208060e+00
6.545           	5.15658257e+00	-9.96615206e-16	1.30973424e+00	-4.19114958e-02	-6.57636451e-01	1.65010642e-01	2.53637979e+00	2.62020278e+00	1.65010642e-01	-1.65010642e-01	-2.76932869e-03	1.31250357e+00
6.546           	5.15704970e+00	-9.96680994e-16	1.30255200e+00	-4.16816641e-02	-6.54343172e-01	1.65025591e-01	2.53684319e+00	2.62020652e+00	1.65025591e-01	-1.65025591e-01	-3.06717022e-03	1.30561917e+00
6.547           	5.15682688e+00	-9.96543067e-16	1.29251082e+00	-4.13603463e-02	-6.49620278e-01	1.65018460e-01	2.53705309e+00	2.61977379e+00	1.65018460e-01	-1.65018460e-01	-3.36486643e-03	1.29587569e+00
6.548           	5.15661986e+00	-9.96450182e-16	1.28409515e+00	-4.10910447e-02	-6.45709641e-01	1.65011835e-01	2.53721888e+00	2.61940097e+00	1.65011835e-01	-1.65011835e-01	-3.66206780e-03	1.28775721e+00
6.549           	5.15662277e+00	-9.96325557e-16	1.27439218e+00	-4.07805496e-02	-6.41154897e-01	1.65011929e-01	2.53753084e+00	2.61909194e+00	1.65011929e-01	-1.65011929e-01	-3.95880843e-03	1.27835098e+00
6.55            	5.15641855e+00	-9.96082472e-16	1.26266695e+00	-4.04053425e-02	-6.35588657e-01	1.65005393e-01	2.53780393e+00	2.61861462e+00	1.65005393e-01	-1.65005393e-01	-4.25518012e-03	1.26692213e+00
6.551           	5.15655447e+00	-9.96054452e-16	1.25375567e+00	-4.01201815e-02	-6.31428566e-01	1.65009743e-01	2.53815705e+00	2.61839742e+00	1.65009743e-01	-1.65009743e-01	-4.55072990e-03	1.25830640e+00
6.552           	5.15599885e+00	-9.95749963e-16	1.24254361e+00	-3.97613957e-02	-6.26117275e-01	1.64991963e-01	2.53823803e+00	2.61776082e+00	1.64991963e-01	-1.64991963e-01	-4.84546825e-03	1.24738908e+00
6.553           	5.15616871e+00	-9.95612381e-16	1.23081366e+00	-3.93860371e-02	-6.20546204e-01	1.64997399e-01	2.53869832e+00	2.61747039e+00	1.64997399e-01	-1.64997399e-01	-5.13937411e-03	1.23595303e+00
