# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
6.6595          	3.22998387e+00	-9.92889201e-17	-8.69005425e-01	5.23352962e-17	-1.44792340e-03	-7.28118676e-17	1.61499193e+00	1.61499193e+00	-1.22456328e-16	2.31674075e-17	-4.35950636e-01	-4.33054789e-01
6.66            	3.22980557e+00	-9.98535185e-17	-8.64318058e-01	5.24516561e-17	-1.35981876e-03	-7.28288887e-17	1.61490278e+00	1.61490278e+00	-1.22755648e-16	2.29021295e-17	-4.33518848e-01	-4.30799210e-01
6.6605          	3.22962486e+00	-1.00426117e-16	-8.59503245e-01	5.25742540e-17	-1.27170357e-03	-7.28412941e-17	1.61481243e+00	1.61481243e+00	-1.23054353e-16	2.26282354e-17	-4.31023326e-01	-4.28479919e-01
6.661           	3.22941913e+00	-1.00985526e-16	-8.54624106e-01	5.26933064e-17	-1.18358069e-03	-7.28521208e-17	1.61470957e+00	1.61470957e+00	-1.23344884e-16	2.23593580e-17	-4.28495634e-01	-4.26128472e-01
6.6615          	3.22921972e+00	-1.01581556e-16	-8.49714217e-01	5.28274964e-17	-1.09545855e-03	-7.28591981e-17	1.61460986e+00	1.61460986e+00	-1.23649976e-16	2.20684202e-17	-4.25952567e-01	-4.23761650e-01
6.662           	3.22900580e+00	-1.02161988e-16	-8.44715396e-01	5.29585942e-17	-1.00733983e-03	-7.28642731e-17	1.61450290e+00	1.61450290e+00	-1.23945267e-16	2.17832790e-17	-4.23365038e-01	-4.21350358e-01
6.6625          	3.22879167e+00	-1.02762639e-16	-8.39596262e-01	5.30983278e-17	-9.19242381e-04	-7.28659977e-17	1.61439583e+00	1.61439583e+00	-1.24247317e-16	2.14846781e-17	-4.20717373e-01	-4.18878888e-01
6.663           	3.22856184e+00	-1.03351087e-16	-8.34541558e-01	5.32370579e-17	-8.31163208e-04	-7.28651714e-17	1.61428092e+00	1.61428092e+00	-1.24540715e-16	2.11896278e-17	-4.18101942e-01	-4.16439616e-01
6.6635          	3.22830986e+00	-1.03938276e-16	-8.29317134e-01	5.33766420e-17	-7.43111467e-04	-7.28617145e-17	1.61415493e+00	1.61415493e+00	-1.24830852e-16	2.08925768e-17	-4.15401678e-01	-4.13915456e-01
6.664           	3.22805924e+00	-1.04524944e-16	-8.24103805e-01	5.35199319e-17	-6.55097070e-04	-7.28547166e-17	1.61402962e+00	1.61402962e+00	-1.25117189e-16	2.05922445e-17	-4.12707000e-01	-4.11396805e-01
6.6645          	3.22780042e+00	-1.05125141e-16	-8.18707319e-01	5.36686059e-17	-5.67136718e-04	-7.28449294e-17	1.61390021e+00	1.61390021e+00	-1.25407500e-16	2.02823587e-17	-4.09920796e-01	-4.08786523e-01
6.665           	3.22752191e+00	-1.05699095e-16	-8.13318393e-01	5.38105382e-17	-4.79220135e-04	-7.28352952e-17	1.61376095e+00	1.61376095e+00	-1.25684843e-16	1.99857479e-17	-4.07138417e-01	-4.06179977e-01
6.6655          	3.22726933e+00	-1.06344831e-16	-8.07824896e-01	5.39792366e-17	-3.91375854e-04	-7.28179258e-17	1.61363466e+00	1.61363466e+00	-1.25990341e-16	1.96455103e-17	-4.04303824e-01	-4.03521072e-01
6.666           	3.22698895e+00	-1.06968378e-16	-8.02244155e-01	5.41416115e-17	-3.03600736e-04	-7.28005483e-17	1.61349448e+00	1.61349448e+00	-1.26284737e-16	1.93163593e-17	-4.01425678e-01	-4.00818477e-01
6.6665          	3.22668991e+00	-1.07587989e-16	-7.96598875e-01	5.43066121e-17	-2.15897126e-04	-7.27789501e-17	1.61334495e+00	1.61334495e+00	-1.26572945e-16	1.89849556e-17	-3.98515335e-01	-3.98083541e-01
6.667           	3.22639297e+00	-1.08194823e-16	-7.91025273e-01	5.44691274e-17	-1.28274217e-04	-7.27562000e-17	1.61319649e+00	1.61319649e+00	-1.26853611e-16	1.86587888e-17	-3.95640911e-01	-3.95384362e-01
6.6675          	3.22609076e+00	-1.08811268e-16	-7.85272381e-01	5.46361567e-17	-4.07441424e-05	-7.27308792e-17	1.61304538e+00	1.61304538e+00	-1.27136513e-16	1.83252451e-17	-3.92676935e-01	-3.92595446e-01
6.668           	3.22578775e+00	-1.09448339e-16	-7.79521103e-01	5.48132980e-17	4.66983699e-05	-7.27027605e-17	1.61289387e+00	1.61289387e+00	-1.27426930e-16	1.79785910e-17	-3.89713853e-01	-3.89807250e-01
6.6685          	3.22545046e+00	-1.10070339e-16	-7.73591757e-01	5.49872368e-17	1.34028301e-04	-7.26701481e-17	1.61272523e+00	1.61272523e+00	-1.27705317e-16	1.76349788e-17	-3.86661850e-01	-3.86929907e-01
6.669           	3.22512410e+00	-1.10702216e-16	-7.67688461e-01	5.51663443e-17	2.21246298e-04	-7.26363963e-17	1.61256205e+00	1.61256205e+00	-1.27987504e-16	1.72852885e-17	-3.83622984e-01	-3.84065477e-01
6.6695          	3.22480720e+00	-1.11379135e-16	-7.61708034e-01	5.53640629e-17	3.08346513e-04	-7.25983318e-17	1.61240360e+00	1.61240360e+00	-1.28287899e-16	1.69087642e-17	-3.80545671e-01	-3.81162364e-01
6.67            	3.22445770e+00	-1.11981114e-16	-7.55631659e-01	5.55367477e-17	3.95329548e-04	-7.25610078e-17	1.61222885e+00	1.61222885e+00	-1.28551565e-16	1.65704510e-17	-3.77420500e-01	-3.78211159e-01
6.6705          	3.22407628e+00	-1.12602970e-16	-7.49531036e-01	5.57198611e-17	4.82159816e-04	-7.25175723e-17	1.61203814e+00	1.61203814e+00	-1.28819057e-16	1.62160871e-17	-3.74283358e-01	-3.75247678e-01
6.671           	3.22371176e+00	-1.13241794e-16	-7.43381634e-01	5.59103415e-17	5.68863786e-04	-7.24732628e-17	1.61185588e+00	1.61185588e+00	-1.29094160e-16	1.58523656e-17	-3.71121953e-01	-3.72259681e-01
6.6715          	3.22334156e+00	-1.13874968e-16	-7.37105592e-01	5.61009057e-17	6.55407606e-04	-7.24247416e-17	1.61167078e+00	1.61167078e+00	-1.29362226e-16	1.54872575e-17	-3.67897388e-01	-3.69208203e-01
6.672           	3.22296175e+00	-1.14528726e-16	-7.30773929e-01	5.63009550e-17	7.41799236e-04	-7.23737330e-17	1.61148088e+00	1.61148088e+00	-1.29638096e-16	1.51093697e-17	-3.64645165e-01	-3.66128764e-01
6.6725          	3.22258965e+00	-1.15168236e-16	-7.24495198e-01	5.64985262e-17	8.28033584e-04	-7.23218534e-17	1.61129483e+00	1.61129483e+00	-1.29905972e-16	1.47377353e-17	-3.61419565e-01	-3.63075632e-01
6.673           	3.22220730e+00	-1.15837742e-16	-7.18025816e-01	5.67074003e-17	9.14089819e-04	-7.22661134e-17	1.61110365e+00	1.61110365e+00	-1.30184985e-16	1.43472423e-17	-3.58098818e-01	-3.59926998e-01
6.6735          	3.22184287e+00	-1.16564348e-16	-7.11554704e-01	5.69384221e-17	9.99965369e-04	-7.22067025e-17	1.61092143e+00	1.61092143e+00	-1.30488876e-16	1.39245285e-17	-3.54777387e-01	-3.56777318e-01
6.674           	3.22138877e+00	-1.17108371e-16	-7.05087193e-01	5.71085906e-17	1.08567340e-03	-7.21499104e-17	1.61069438e+00	1.61069438e+00	-1.30704096e-16	1.35957249e-17	-3.51457923e-01	-3.53629270e-01
6.6745          	3.22096769e+00	-1.17766212e-16	-6.98441603e-01	5.73199182e-17	1.17118570e-03	-7.20864844e-17	1.61048385e+00	1.61048385e+00	-1.30969591e-16	1.32033782e-17	-3.48049616e-01	-3.50391987e-01
6.675           	3.22055911e+00	-1.18443811e-16	-6.91663128e-01	5.75391100e-17	1.25648089e-03	-7.20204623e-17	1.61027955e+00	1.61027955e+00	-1.31242368e-16	1.27985569e-17	-3.44575083e-01	-3.47088045e-01
6.6755          	3.22015186e+00	-1.19089903e-16	-6.85029412e-01	5.77493752e-17	1.34156048e-03	-7.19545747e-17	1.61007593e+00	1.61007593e+00	-1.31499526e-16	1.24096234e-17	-3.41173145e-01	-3.43856266e-01
6.676           	3.21972826e+00	-1.19743177e-16	-6.78337504e-01	5.79654131e-17	1.42643024e-03	-7.18848768e-17	1.60986413e+00	1.60986413e+00	-1.31756465e-16	1.20132882e-17	-3.37742322e-01	-3.40595182e-01
6.6765          	3.21930347e+00	-1.20407963e-16	-6.71527902e-01	5.81865483e-17	1.51107522e-03	-7.18136110e-17	1.60965174e+00	1.60965174e+00	-1.32017592e-16	1.16096298e-17	-3.34252876e-01	-3.37275026e-01
6.677           	3.21885838e+00	-1.21069858e-16	-6.64647793e-01	5.84094605e-17	1.59550091e-03	-7.17371899e-17	1.60942919e+00	1.60942919e+00	-1.32272119e-16	1.12022608e-17	-3.30728396e-01	-3.33919397e-01
6.6775          	3.21843735e+00	-1.21742926e-16	-6.57804188e-01	5.86380514e-17	1.67970407e-03	-7.16617188e-17	1.60921868e+00	1.60921868e+00	-1.32533182e-16	1.07902559e-17	-3.27222390e-01	-3.30581798e-01
6.678           	3.21796030e+00	-1.22418628e-16	-6.50708998e-01	5.88705208e-17	1.76365633e-03	-7.15785095e-17	1.60898015e+00	1.60898015e+00	-1.32787823e-16	1.03691955e-17	-3.23590843e-01	-3.27118155e-01
6.6785          	3.21751287e+00	-1.23081490e-16	-6.43718481e-01	5.90995578e-17	1.84737012e-03	-7.14977027e-17	1.60875643e+00	1.60875643e+00	-1.33038448e-16	9.95695772e-18	-3.20011870e-01	-3.23706611e-01
6.679           	3.21701690e+00	-1.23755544e-16	-6.36521153e-01	5.93350150e-17	1.93082421e-03	-7.14102231e-17	1.60850845e+00	1.60850845e+00	-1.33287995e-16	9.53245093e-18	-3.16329752e-01	-3.20191401e-01
6.6795          	3.21653640e+00	-1.24345416e-16	-6.29440118e-01	5.95424981e-17	2.01402744e-03	-7.13270114e-17	1.60826820e+00	1.60826820e+00	-1.33499719e-16	9.15430364e-18	-3.12706032e-01	-3.16734086e-01
6.68            	3.21612321e+00	-1.25129817e-16	-6.22240489e-01	5.98194795e-17	2.09694583e-03	-7.12354546e-17	1.60806160e+00	1.60806160e+00	-1.33800363e-16	8.67054590e-18	-3.09023299e-01	-3.13217190e-01
6.6805          	3.21566498e+00	-1.25808065e-16	-6.15100328e-01	6.00621612e-17	2.17959877e-03	-7.11451928e-17	1.60783249e+00	1.60783249e+00	-1.34049225e-16	8.24116015e-18	-3.05370565e-01	-3.09729763e-01
6.681           	3.21521482e+00	-1.26511354e-16	-6.07792331e-01	6.03159782e-17	2.26197115e-03	-7.10511658e-17	1.60760741e+00	1.60760741e+00	-1.34306843e-16	7.79548900e-18	-3.01634194e-01	-3.06158137e-01
6.6815          	3.21468435e+00	-1.27172745e-16	-6.00374506e-01	6.05558617e-17	2.34404270e-03	-7.09529488e-17	1.60734218e+00	1.60734218e+00	-1.34539321e-16	7.36657611e-18	-2.97843210e-01	-3.02531296e-01
6.682           	3.21418992e+00	-1.27858367e-16	-5.92969290e-01	6.08028284e-17	2.42581761e-03	-7.08565893e-17	1.60709496e+00	1.60709496e+00	-1.34785773e-16	6.92740565e-18	-2.94058827e-01	-2.98910463e-01
6.6825          	3.21371155e+00	-1.28529496e-16	-5.85585495e-01	6.10503750e-17	2.50730051e-03	-7.07574404e-17	1.60685578e+00	1.60685578e+00	-1.35022188e-16	6.49269223e-18	-2.90285447e-01	-2.95300048e-01
6.683           	3.21320599e+00	-1.29226026e-16	-5.78015315e-01	6.13084932e-17	2.58845845e-03	-7.06524927e-17	1.60660300e+00	1.60660300e+00	-1.35265506e-16	6.03947988e-18	-2.86419199e-01	-2.91596116e-01
6.6835          	3.21271764e+00	-1.29928222e-16	-5.70445547e-01	6.15694775e-17	2.66930492e-03	-7.05483302e-17	1.60635882e+00	1.60635882e+00	-1.35512441e-16	5.58421894e-18	-2.82553469e-01	-2.87892078e-01
6.684           	3.21221589e+00	-1.30609959e-16	-5.62913362e-01	6.18272867e-17	2.74982677e-03	-7.04403530e-17	1.60610795e+00	1.60610795e+00	-1.35745333e-16	5.13537336e-18	-2.78706854e-01	-2.84206508e-01
6.6845          	3.21171480e+00	-1.31301666e-16	-5.55312032e-01	6.20891718e-17	2.83002127e-03	-7.03314049e-17	1.60585740e+00	1.60585740e+00	-1.35982238e-16	4.68057172e-18	-2.74825995e-01	-2.80486038e-01
6.685           	3.21120458e+00	-1.31993824e-16	-5.47628695e-01	6.23529868e-17	2.90987829e-03	-7.02198406e-17	1.60560229e+00	1.60560229e+00	-1.36216753e-16	4.22292848e-18	-2.70904469e-01	-2.76724226e-01
6.6855          	3.21069834e+00	-1.32678263e-16	-5.39892774e-01	6.26164734e-17	2.98939577e-03	-7.01065165e-17	1.60534917e+00	1.60534917e+00	-1.36445648e-16	3.76738514e-18	-2.66956991e-01	-2.72935783e-01
6.686           	3.21017944e+00	-1.33379812e-16	-5.32105498e-01	6.28872296e-17	3.06855870e-03	-6.99901166e-17	1.60508972e+00	1.60508972e+00	-1.36680022e-16	3.30021071e-18	-2.62984190e-01	-2.69121308e-01
6.6865          	3.20966785e+00	-1.34067406e-16	-5.24338944e-01	6.31499520e-17	3.14736854e-03	-6.98773125e-17	1.60483392e+00	1.60483392e+00	-1.36911015e-16	2.84360971e-18	-2.59022104e-01	-2.65316841e-01
6.687           	3.20912632e+00	-1.34773978e-16	-5.16376020e-01	6.34257737e-17	3.22580617e-03	-6.97552696e-17	1.60456316e+00	1.60456316e+00	-1.37142259e-16	2.36828060e-18	-2.54962204e-01	-2.61413816e-01
6.6875          	3.20859616e+00	-1.35468281e-16	-5.08501063e-01	6.36991896e-17	3.30387885e-03	-6.96333010e-17	1.60429808e+00	1.60429808e+00	-1.37367442e-16	1.89916037e-18	-2.50946653e-01	-2.57554410e-01
6.688           	3.20812877e+00	-1.36199832e-16	-5.00574629e-01	6.39858357e-17	3.38157013e-03	-6.95120473e-17	1.60406438e+00	1.60406438e+00	-1.37611963e-16	1.41213147e-18	-2.46905745e-01	-2.53668885e-01
6.6885          	3.20766421e+00	-1.36967450e-16	-4.92601420e-01	6.42869883e-17	3.45887125e-03	-6.93869719e-17	1.60383210e+00	1.60383210e+00	-1.37870697e-16	9.03247156e-19	-2.42841839e-01	-2.49759581e-01
6.689           	3.20705614e+00	-1.37523283e-16	-4.84644560e-01	6.45179861e-17	3.53579654e-03	-6.92620813e-17	1.60352807e+00	1.60352807e+00	-1.38023723e-16	5.00439581e-19	-2.38786483e-01	-2.45858077e-01
6.6895          	3.20653212e+00	-1.38201510e-16	-4.76643337e-01	6.47914268e-17	3.61233128e-03	-6.91353111e-17	1.60326606e+00	1.60326606e+00	-1.38236066e-16	3.45563284e-20	-2.34709337e-01	-2.41934000e-01
6.69            	3.20599048e+00	-1.38904256e-16	-4.68467962e-01	6.50752209e-17	3.68845885e-03	-6.90037769e-17	1.60299524e+00	1.60299524e+00	-1.38455905e-16	-4.48350996e-19	-2.30545522e-01	-2.37922440e-01
6.6905          	3.20548959e+00	-1.39604553e-16	-4.60415750e-01	6.53591948e-17	3.76418477e-03	-6.88742817e-17	1.60274480e+00	1.60274480e+00	-1.38676558e-16	-9.27994811e-19	-2.26443690e-01	-2.33972060e-01
6.691           	3.20493689e+00	-1.40299621e-16	-4.52177714e-01	6.56434597e-17	3.83948889e-03	-6.87391344e-17	1.60246844e+00	1.60246844e+00	-1.38888945e-16	-1.41067612e-18	-2.22249368e-01	-2.29928346e-01
6.6915          	3.20439827e+00	-1.41001680e-16	-4.43909045e-01	6.59315104e-17	3.91436795e-03	-6.86030210e-17	1.60219913e+00	1.60219913e+00	-1.39103861e-16	-1.89781875e-18	-2.18040155e-01	-2.25868890e-01
6.692           	3.20388035e+00	-1.41696746e-16	-4.35709207e-01	6.62187582e-17	3.98882457e-03	-6.84668734e-17	1.60194018e+00	1.60194018e+00	-1.39315246e-16	-2.38149942e-18	-2.13865779e-01	-2.21843428e-01
6.6925          	3.20334342e+00	-1.42395267e-16	-4.27402922e-01	6.65084130e-17	4.06284529e-03	-6.83278125e-17	1.60167171e+00	1.60167171e+00	-1.39525446e-16	-2.86982096e-18	-2.09638616e-01	-2.17764306e-01
6.693           	3.20279498e+00	-1.43099668e-16	-4.19015555e-01	6.68018971e-17	4.13642268e-03	-6.81858364e-17	1.60139749e+00	1.60139749e+00	-1.39735671e-16	-3.36399782e-18	-2.05371355e-01	-2.13644200e-01
6.6935          	3.20228192e+00	-1.43797319e-16	-4.10675143e-01	6.70935871e-17	4.20956341e-03	-6.80460604e-17	1.60114096e+00	1.60114096e+00	-1.39944720e-16	-3.85259919e-18	-2.01128008e-01	-2.09547135e-01
6.694           	3.20175224e+00	-1.44482684e-16	-4.02357066e-01	6.73840152e-17	4.28226401e-03	-6.79034960e-17	1.60087612e+00	1.60087612e+00	-1.40144838e-16	-4.33784591e-18	-1.96896269e-01	-2.05460797e-01
6.6945          	3.20122391e+00	-1.45191083e-16	-3.93874013e-01	6.76800038e-17	4.35449754e-03	-6.77601678e-17	1.60061196e+00	1.60061196e+00	-1.40355709e-16	-4.83537351e-18	-1.92582509e-01	-2.01291504e-01
6.695           	3.20064214e+00	-1.45837774e-16	-3.85558290e-01	6.79615634e-17	4.42625694e-03	-6.76121880e-17	1.60032107e+00	1.60032107e+00	-1.40531075e-16	-5.30669893e-18	-1.88352888e-01	-1.97205402e-01
6.6955          	3.20013930e+00	-1.46624992e-16	-3.76957194e-01	6.82901468e-17	4.49751907e-03	-6.74609250e-17	1.60006965e+00	1.60006965e+00	-1.40773421e-16	-5.85157076e-18	-1.83981078e-01	-1.92976116e-01
6.696           	3.19960113e+00	-1.47327971e-16	-3.68415571e-01	6.85912026e-17	4.56831524e-03	-6.73109555e-17	1.59980057e+00	1.59980057e+00	-1.40974941e-16	-6.35303001e-18	-1.79639470e-01	-1.88776101e-01
6.6965          	3.19904167e+00	-1.48030354e-16	-3.59850368e-01	6.88948096e-17	4.63861393e-03	-6.71569767e-17	1.59952083e+00	1.59952083e+00	-1.41172154e-16	-6.85820023e-18	-1.75286570e-01	-1.84563798e-01
6.697           	3.19850818e+00	-1.48731164e-16	-3.51263316e-01	6.91978913e-17	4.70843989e-03	-6.70044757e-17	1.59925409e+00	1.59925409e+00	-1.41370058e-16	-7.36110641e-18	-1.70923218e-01	-1.80340098e-01
6.6975          	3.19800701e+00	-1.49427223e-16	-3.42669219e-01	6.95000525e-17	4.77778225e-03	-6.68514054e-17	1.59900351e+00	1.59900351e+00	-1.41565017e-16	-7.86220593e-18	-1.66556827e-01	-1.76112392e-01
6.698           	3.19747722e+00	-1.50128580e-16	-3.34048132e-01	6.98053658e-17	4.84663069e-03	-6.66981782e-17	1.59873861e+00	1.59873861e+00	-1.41762468e-16	-8.36611169e-18	-1.62177436e-01	-1.71870697e-01
6.6985          	3.19694605e+00	-1.50824963e-16	-3.25394893e-01	7.01109799e-17	4.91498094e-03	-6.65416710e-17	1.59847303e+00	1.59847303e+00	-1.41954152e-16	-8.87081047e-18	-1.57782466e-01	-1.67612428e-01
6.699           	3.19643526e+00	-1.51517209e-16	-3.16751595e-01	7.04159028e-17	4.98282670e-03	-6.63856538e-17	1.59821763e+00	1.59821763e+00	-1.42144258e-16	-9.37295047e-18	-1.53392971e-01	-1.63358624e-01
6.6995          	3.19591217e+00	-1.52205151e-16	-3.08037260e-01	7.07202630e-17	5.05015674e-03	-6.62276840e-17	1.59795609e+00	1.59795609e+00	-1.42330260e-16	-9.87489170e-18	-1.48968473e-01	-1.59068787e-01
6.7             	3.19537637e+00	-1.52869852e-16	-2.99247654e-01	7.10171521e-17	5.11696422e-03	-6.60691725e-17	1.59768818e+00	1.59768818e+00	-1.42504099e-16	-1.03657535e-17	-1.44506863e-01	-1.54740791e-01
6.7005          	3.19488146e+00	-1.53633017e-16	-2.90432644e-01	7.13505227e-17	5.18323716e-03	-6.59054912e-17	1.59744073e+00	1.59744073e+00	-1.42722000e-16	-1.09110172e-17	-1.40033085e-01	-1.50399559e-01
6.701           	3.19437934e+00	-1.54330504e-16	-2.81667677e-01	7.16614478e-17	5.24897899e-03	-6.57446697e-17	1.59718967e+00	1.59718967e+00	-1.42909922e-16	-1.14205823e-17	-1.35584859e-01	-1.46082817e-01
6.7015          	3.19386880e+00	-1.55029892e-16	-2.72872877e-01	7.19745774e-17	5.31418393e-03	-6.55815410e-17	1.59693440e+00	1.59693440e+00	-1.43096487e-16	-1.19334049e-17	-1.31122254e-01	-1.41750622e-01
6.702           	3.19337161e+00	-1.55730533e-16	-2.63952549e-01	7.22881416e-17	5.37883897e-03	-6.54179986e-17	1.59668581e+00	1.59668581e+00	-1.43283265e-16	-1.24472677e-17	-1.26597435e-01	-1.37355113e-01
6.7025          	3.19286065e+00	-1.56430430e-16	-2.55120856e-01	7.26041311e-17	5.44294864e-03	-6.52518444e-17	1.59643032e+00	1.59643032e+00	-1.43467059e-16	-1.29633705e-17	-1.22117479e-01	-1.33003377e-01
6.703           	3.19234188e+00	-1.57113567e-16	-2.46301840e-01	7.29162483e-17	5.50650664e-03	-6.50843758e-17	1.59617094e+00	1.59617094e+00	-1.43641159e-16	-1.34724075e-17	-1.17644414e-01	-1.28657427e-01
6.7035          	3.19186489e+00	-1.57793218e-16	-2.37482050e-01	7.32262792e-17	5.56951106e-03	-6.49202838e-17	1.59593245e+00	1.59593245e+00	-1.43816893e-16	-1.39763254e-17	-1.13171514e-01	-1.24310536e-01
6.704           	3.19133801e+00	-1.58500012e-16	-2.28409113e-01	7.35467092e-17	5.63193874e-03	-6.47494305e-17	1.59566901e+00	1.59566901e+00	-1.43999437e-16	-1.45005757e-17	-1.08572618e-01	-1.19836495e-01
6.7045          	3.19087872e+00	-1.59187817e-16	-2.19580815e-01	7.38615325e-17	5.69380111e-03	-6.45832360e-17	1.59543936e+00	1.59543936e+00	-1.44177145e-16	-1.50106726e-17	-1.04096606e-01	-1.15484209e-01
6.705           	3.19042635e+00	-1.59887260e-16	-2.10625442e-01	7.41805068e-17	5.75508433e-03	-6.44157044e-17	1.59521318e+00	1.59521318e+00	-1.44359334e-16	-1.55279256e-17	-9.95576366e-02	-1.11067805e-01
6.7055          	3.18989495e+00	-1.60604658e-16	-2.01492667e-01	7.45082557e-17	5.81577969e-03	-6.42403060e-17	1.59494748e+00	1.59494748e+00	-1.44542635e-16	-1.60620231e-17	-9.49305539e-02	-1.06562113e-01
6.706           	3.18944010e+00	-1.61332282e-16	-1.92517834e-01	7.48397801e-17	5.87588909e-03	-6.40685557e-17	1.59472005e+00	1.59472005e+00	-1.44734697e-16	-1.65975851e-17	-9.03830279e-02	-1.02134806e-01
6.7065          	3.18900310e+00	-1.62074235e-16	-1.83507380e-01	7.51779563e-17	5.93540795e-03	-6.38955780e-17	1.59450155e+00	1.59450155e+00	-1.44932695e-16	-1.71415394e-17	-8.58182822e-02	-9.76890981e-02
6.707           	3.18847362e+00	-1.62635764e-16	-1.74553839e-01	7.54526772e-17	5.99434298e-03	-6.37270112e-17	1.59423681e+00	1.59423681e+00	-1.45044893e-16	-1.75908708e-17	-8.12825764e-02	-9.32712624e-02
6.7075          	3.18800386e+00	-1.63272672e-16	-1.65553709e-01	7.57552566e-17	6.05267936e-03	-6.35555822e-17	1.59400193e+00	1.59400193e+00	-1.45191918e-16	-1.80807537e-17	-7.67241753e-02	-8.88295340e-02
6.708           	3.18757816e+00	-1.63953631e-16	-1.56606643e-01	7.60718482e-17	6.11040924e-03	-6.33864587e-17	1.59378908e+00	1.59378908e+00	-1.45363274e-16	-1.85903570e-17	-7.21929124e-02	-8.44137309e-02
6.7085          	3.18708142e+00	-1.64672213e-16	-1.47358193e-01	7.64045426e-17	6.16751014e-03	-6.32067797e-17	1.59354071e+00	1.59354071e+00	-1.45542886e-16	-1.91293266e-17	-6.75115862e-02	-7.98466065e-02
6.709           	3.18660905e+00	-1.65342508e-16	-1.38242792e-01	7.67213794e-17	6.22399854e-03	-6.30306243e-17	1.59330453e+00	1.59330453e+00	-1.45701878e-16	-1.96406296e-17	-6.28973973e-02	-7.53453944e-02
6.7095          	3.18617188e+00	-1.66015779e-16	-1.29193519e-01	7.70398169e-17	6.27987067e-03	-6.28558472e-17	1.59308594e+00	1.59308594e+00	-1.45863737e-16	-2.01520422e-17	-5.83168890e-02	-7.08766303e-02
6.71            	3.18574989e+00	-1.66698218e-16	-1.20092736e-01	7.73611388e-17	6.33511477e-03	-6.26810234e-17	1.59287494e+00	1.59287494e+00	-1.46030132e-16	-2.06680854e-17	-5.37112532e-02	-6.63814827e-02
6.7105          	3.18531434e+00	-1.67379036e-16	-1.10994114e-01	7.76833681e-17	6.38973134e-03	-6.25043605e-17	1.59265717e+00	1.59265717e+00	-1.46193879e-16	-2.11851574e-17	-4.91073259e-02	-6.18867885e-02
6.711           	3.18489453e+00	-1.68049803e-16	-1.01935716e-01	7.80037078e-17	6.44371705e-03	-6.23276435e-17	1.59244727e+00	1.59244727e+00	-1.46352545e-16	-2.16972578e-17	-4.45241410e-02	-5.74115751e-02
6.7115          	3.18453907e+00	-1.68703478e-16	-9.30853078e-02	7.83162157e-17	6.49707544e-03	-6.21574629e-17	1.59226954e+00	1.59226954e+00	-1.46509202e-16	-2.21942762e-17	-4.00455785e-02	-5.30397294e-02
6.712           	3.18402054e+00	-1.69402093e-16	-8.35956758e-02	7.86473588e-17	6.54977108e-03	-6.19707275e-17	1.59201027e+00	1.59201027e+00	-1.46671774e-16	-2.27303188e-17	-3.52480668e-02	-4.83476090e-02
6.7125          	3.18362605e+00	-1.70066804e-16	-7.44409466e-02	7.89654822e-17	6.60181777e-03	-6.17946693e-17	1.59181302e+00	1.59181302e+00	-1.46828071e-16	-2.32387327e-17	-3.06186556e-02	-4.38222911e-02
6.713           	3.18316513e+00	-1.70683425e-16	-6.52558939e-02	7.92673339e-17	6.65321338e-03	-6.16169576e-17	1.59158256e+00	1.59158256e+00	-1.46958670e-16	-2.37247549e-17	-2.59747336e-02	-3.92811603e-02
6.7135          	3.18284894e+00	-1.71434683e-16	-5.61766240e-02	7.96165279e-17	6.70394541e-03	-6.14391490e-17	1.59142447e+00	1.59142447e+00	-1.47156491e-16	-2.42781926e-17	-2.13843666e-02	-3.47922574e-02
6.714           	3.18247913e+00	-1.72156889e-16	-4.70000609e-02	7.99567768e-17	6.75401473e-03	-6.12590193e-17	1.59123957e+00	1.59123957e+00	-1.47337464e-16	-2.48194251e-17	-1.67460157e-02	-3.02540452e-02
6.7145          	3.18214423e+00	-1.72835881e-16	-3.79895698e-02	8.02826727e-17	6.80342398e-03	-6.10825732e-17	1.59107211e+00	1.59107211e+00	-1.47500514e-16	-2.53353671e-17	-1.21913609e-02	-2.57982089e-02
6.715           	3.18177305e+00	-1.73463712e-16	-2.88986930e-02	8.05902492e-17	6.85217054e-03	-6.09072049e-17	1.59088652e+00	1.59088652e+00	-1.47639061e-16	-2.58246511e-17	-7.59717597e-03	-2.13015170e-02
6.7155          	3.18137921e+00	-1.74131106e-16	-1.96621737e-02	8.09138648e-17	6.90023239e-03	-6.07252250e-17	1.59068961e+00	1.59068961e+00	-1.47790778e-16	-2.63403280e-17	-2.93085446e-03	-1.67313192e-02
